gene,name_disease,category_cleaned,scr_sum,rusp,scr_babydetectv2,scr_babyscreen,scr_babyseq2,scr_beginngs,scr_chenetal,scr_earlycheck,scr_firststeps,scr_generation,scr_gnstar,scr_guardian,scr_jianetal,scr_leeetal,scr_luoetal,scr_neoexome,scr_neoseq,scr_nests,scr_newbornsinsa,scr_puglia,scr_wangetal,scr_foresite,scr_fulgent,scr_igenomix,scr_mendelics,scr_nurture,scr_perkinelmer,scr_sema,inheritance_babyseq2,penetrance_babyseq2,age_onset_asqm_standard,severity_asqm,likelihood_asqm,efficacy_asqm,acceptability_asqm,knowledge_asqm,yespct_goldetal,prevalence_100k_goldetaldet,orthogonal_test_goldetaldet
CEP290,Joubert syndrome,Medical Genetics,5,,,,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
C2,C2 deficiency,Immunology,5,,,1,,1,,,1,1,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,0,5,Y
IKBKB,"Immunodeficiency 15, 15B",Immunology,5,,,1,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,ultrarare,Y
BMPR2,"Pulmonary hypertension, familial primary",Cardiovascular,5,,,,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,AD,MODERATE (A),Variable,2,2,1,2,3,,,missing
RFWD3,"Fanconi anemia, complementation group W",Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,missing,0,0,0,0,0,1,.76,Y
PSAP,Metachromatic leukodystrophy,Neurology,5,,,,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
SLC35A2,"Congenital disorder of glycosylation, type IIm",Metabolism,5,,,1,,1,,,1,,,,,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,<1,Y
TBL1X,"Hypothyroidism, congenital, nongoitrous, 8 MIM#301033",Endocrinology,5,,,1,,,,,,1,,,,,,,,,1,,,,,1,1,,,,,,missing,0,0,0,0,0,,,missing
COCH,"Deafness, autosomal recessive 110, MIM# 618094",ENT,5,,,1,1,,,,,,,,1,,,,,1,1,,,,,,,,,,AD,HIGH (A),Adolescent/Adult,1,3,3,3,2,,,missing
CFB,Complement factor B deficiency,Immunology,5,,,,,1,,,1,1,,,,,,1,,,,1,,,,,,,,,,,missing,0,0,0,0,0,0,.2,N
POMC,"Obesity, adrenal insufficiency, and red hair due to POMC deficiency",Endocrinology,5,,,1,,,,,,1,,,,,,,,,1,1,,,,,,1,,,,,missing,0,0,0,0,0,1,,Y
FOXA2,FOXA2 associated hyperinsulinism,Endocrinology,5,,,1,,1,,,1,,,,,,,,,,1,1,,,,,,,,,,,missing,0,0,0,0,0,1,"2.4 ( (per 100,000)
See GLUD1 per RXGenes",Y
LRTOMT,"Deafness, autosomal recessive 63, MIM# 611451",Neurology,5,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,2,,,missing
MTHFD1,Combined immunodeficiency and megaloblastic anemia with or without hype,Immunology,5,,,1,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,0,1.72,Y
SNAP25,Congenital  myasthenic  syndrome  18,Neurology,5,,1,,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,missing,0,0,0,0,0,1,.92,Y
JAGN1,Severe congenital neutropenia 6,Immunology,5,,1,1,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,missing,0,0,0,0,0,1,unk,Y
RPS29,Diamond-Blackfan anemia 13,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Infant,1,3,2,3,1,1,.75,Y
LOXHD1,"Deafness, autosomal recessive 77, MIM# 613079",Neurology,5,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Childhood,1,3,3,3,1,,,missing
FANCE,"Fanconi anemia, complementation group E",Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Childhood,2,3,2,2,2,1,.76,Y
MYD88,MYD88 deficiency,Immunology,5,,,1,,,,,,1,,,,,,,,,1,,,,,,1,1,,,,,missing,0,0,0,0,0,0,unk,Y
RAF1,Noonan syndrome,Cardiovascular,5,,,,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
FANCF,"Fanconi anemia, complementation group F",Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Childhood,2,3,2,2,2,1,.76,Y
BSCL2,Congenital generalized lipodystrophy type 2,Endocrinology,5,,,1,1,,,,,1,,,,,,,,,1,,,,,,,1,,,AR,HIGH (A),missing,0,0,0,0,0,0,.023,Y
RPS28,Diamond Blackfan anemia 15 with mandibulofacial dysostosis,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Infant,1,3,2,3,0,1,.75,Y
ERCC5,Xeroderma pigmentosum,Oncology,5,,,,1,,,,,1,,,,,,,,,,,,1,1,,,,1,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
SLC3A1,Cystinuria,Nephrology,5,,,,1,,,,1,,,,,,1,,,1,,,,,,1,,,,,AR,HIGH (A),Childhood,1,3,1,3,2,,,missing
GALM,Galactose mutarotase deficiency,Metabolism,5,,1,1,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,missing,0,0,0,0,0,1,.43,Y
CD3G,Immunodeficiency 17;CD3 gamma deficient MIM# 615607,Immunology,5,,1,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,Infant,3,0,3,2,0,,,missing
SYT2,Congenital  myasthenic  syndrome  7,Neurology,5,,1,1,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,missing,0,0,0,0,0,1,.92,Y
PHKA1,"Glycogen storage disease, type IXd",Metabolism,5,,,,,,1,,,,,,,,1,1,,,,1,1,,,,,,,,,,Variable,1,3,1,3,1,1,<1,Y
CLCNKB,"Bartter syndrome, type 3",Nephrology,5,,,,,,,,,,,,,,,1,,1,,1,,,,,1,1,,,,,Variable,2,3,2,3,2,1,Rare; < 0.1,Y
CAD,Early infantile epileptic encephalopathy 50,Neurology,5,,,1,,,,,1,1,,,,,,,,,1,,,,,,1,,,,,,missing,0,0,0,0,0,0,,Y
PRODH,"Hyperprolinemia, type I",Metabolism,5,,,,,,1,,,,,,,1,,1,,,,,1,,,1,,,,,,,missing,0,0,0,0,0,,,missing
RAC2,Immunodeficiency 73B with defective neutrophil chemotaxis and lymphopenia MIM# 618986,Immunology,5,,1,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,Neonatal,1,2,2,3,1,,,missing
ADA2,"Vasculitis, autoinflammation, immunodeficiency, and hematologic defects syn",Immunology,5,,,1,,,,,1,1,,,,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,.5,Y
P3H1,"Osteogenesis imperfecta, type VIII, (MIM# 610915)",Endocrinology,5,,,1,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
GPIHBP1,"Glycosylphosphatidylinositol-anchored high-density lipoprotein-
binding protein 1 (GPIHBP1) deficiency",Gastroenterology,5,,1,1,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,missing,0,0,0,0,0,0,,Y
ALDH5A1,Succinic semialdehyde dehydrogenase deficiency,Metabolism,5,,,,1,,1,,,,,,,,1,,,,,,1,,,,,1,,,AR,HIGH (A),missing,0,0,0,0,0,1,.1,Y
ICOS,Common variable immune deficiency 1,Immunology,5,,,1,,,,,,,,,1,,1,,,1,1,,,,,,,,,,,,missing,0,0,0,0,0,1,.4,Y
ITGB3,"Glanzmann thrombasthenia 2, MIM#	619267",Hematology,5,,,1,,,,,,1,,,,,1,1,,,1,,,,,,,,,,,,Birth,1,3,3,3,2,,,missing
INSR,Leprechaunism,Endocrinology,5,,,,1,,1,,,,,,,,1,1,,,,,,,,,1,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
GLRB,Hyperekplexia  2,Neurology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,missing,0,0,0,0,0,0,,N
MARVELD2,"Deafness, autosomal recessive 49, MIM# 610153",Neurology,5,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,2,,,missing
IRS4,"Hypothyroidism, congenital, nongoitrous, 9, MIM# 301035",Endocrinology,5,,,1,,,,,,1,,,,,,,,,1,,,,,1,1,,,,,,missing,0,0,0,0,0,,,missing
RPL27,Diamond-Blackfan anemia 16,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Infant,1,3,2,3,0,1,.75,Y
ALAS2,X-linked  erythropoietic  protoporphyria,Hematology,5,,,,1,,,,,1,,,,,,1,,1,,,,,,,,1,,,XLR,HIGH (A),missing,0,0,0,0,0,1,,Y
FGF23,autosomal dominant hypophosphatemic rickets MONDO:0008660;familial hyperphosphatemic tumoral calcinosis/hyperphosphatemic hyperostosis syndrome MONDO:0100251,Endocrinology,5,,,1,,,,,,1,,,,,1,1,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ILDR1,"Deafness, autosomal recessive 42, MIM# 609646",Neurology,5,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,2,,,missing
COL9A1,"Stickler syndrome, type IV, MIM#614134",Medical Genetics,5,,,1,,,,,,,,,,1,,1,,1,1,,,,,,,,,,,,Childhood,1,3,3,3,1,,,missing
GATA6,Pancreatic agenesis and congenital heart defects,Endocrinology,5,,,,,1,,,1,,,,1,,,,,1,,,,,,,,1,,,,,missing,0,0,0,0,0,1,"0.87 (per 100,000)
See INS per RXGenes",Y
TSR2,Diamond-Blackfan anemia 14 with mandibulofacial dysostosis,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Infant,1,3,2,3,0,1,.75,Y
DNMT3B,Immunodeficiency-centromeric instability-facial anomalies syndrome 1,Immunology,5,,,1,1,,,,,1,,,1,,,,,,1,,,,,,,,,,AR,HIGH (A),Childhood,2,3,3,2,2,1,unk,Y
SLC25A1,Congenital  myasthenic  syndrome  23,Neurology,5,,1,,,1,,,1,1,,,,,,,,,,1,,,,,,,,,,,missing,0,0,0,0,0,1,.92,Y
IGF1,Insulin-like growth factor I deficiency,Endocrinology,5,,,1,,,,,,1,,,,,,,,,1,,,,,1,,1,,,,,missing,0,0,0,0,0,1,,Y
RPL26,Diamond-Blackfan anemia 11,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Infant,1,3,2,3,0,1,.75,Y
DHFR,Dihydrofolate reductase deficiency,Metabolism,5,,,1,,,,,,1,,,,,,,,,1,,,,,,1,1,,,,,missing,0,0,0,0,0,1,unk,Y
LRBA,Common variable immune deficiency 8,Immunology,5,,,1,,,,,,,,,,,,,,1,1,1,,,,,,1,,,,,missing,0,0,0,0,0,1,.4,Y
DLAT,Pyruvate dehydrogenase deficiency,Metabolism,5,,,1,,,,,,,,,,1,,,,,1,1,,,,,,1,,,,,missing,0,0,0,0,0,1,.02,Y
TNNI3,Familial hypertrophic cardiomyopathy,Cardiovascular,5,,,,1,,,,,,,,,,1,1,,1,,,,1,,,,,,,AD,MODERATE (A),Variable,2,3,2,3,3,,,missing
PSPH,Phosphoserine phosphatase deficiency,Metabolism,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,missing,0,0,0,0,0,0,<1,Y
COL11A2,"Deafness, autosomal recessive 53, MIM# 609706",ENT,5,,,1,1,,,,,,,,,1,,,,1,1,,,,,,,,,,AD,HIGH (A),Birth,1,3,3,3,2,,,missing
GIPC3,"Deafness, autosomal recessive 15, MIM# 601869",Neurology,5,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Infant,1,3,3,3,2,,,missing
AICDA,"Immunodeficiency with hyper-IgM, type 2",Immunology,5,,,1,,,,,,,,,1,,,,,,1,,,,,,1,1,,,,,missing,0,0,0,0,0,1,unk,Y
PROKR2,Hypogonadotropic hypogonadism,Endocrinology,5,,,,1,,1,,,,,,,,,1,,1,,,1,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
BRAF,Cardiofaciocutaneous syndrome,Cardiovascular,5,,,,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
SAMD9,MIRAGE syndrome,Endocrinology,5,,,1,,,,,,1,,,,,,,,,1,,,,,,1,1,,,,,missing,0,0,0,0,0,1,,N
AIRE,"Autoimmune polyendocrinopathy syndrome, type I, with or without reversible metaphyseal dysplasia",Endocrinology,5,,,1,1,,,,,1,,,,,,,,,1,1,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,1,.805,N
RPL18,Diamond-Blackfan anemia 18,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,missing,0,0,0,0,0,1,.75,Y
PDHX,Pyruvate dehydrogenase deficiency,Metabolism,5,,,1,1,,,,,,,,,,,,,,1,1,,,,,,1,,,AR,HIGH (A),missing,0,0,0,0,0,1,.14,Y
MAD2L2,"Fanconi anemia, complementation group V",Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,missing,0,0,0,0,0,1,.76,Y
OTOGL,"Deafness, autosomal recessive 84B, MIM# 614944",Neurology,5,,,1,1,,,1,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,1,,,missing
KRAS,Noonan syndrome,Cardiovascular,5,,,,1,,,,,,,,,1,1,1,,1,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
STK4,"STK4 associated T-cell immunodeficiency, recurrent infections, autoimmunity",Immunology,5,,,1,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,unk,Y
PSAT1,Phosphoserine aminotransferas e deficiency,Metabolism,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,1,,,,,,missing,0,0,0,0,0,0,unk,Y
HSD11B2,Apparent  mineralocorticoid excess,Cardiovascular,5,,,1,,,,1,,1,,,,,,,,,1,,,,,,,1,,,,,Childhood,2,3,3,3,2,1,,missing
CARD11,B-cell expansion with NKFB and T-cell anergy/Immunodeficiency 11B with at,Immunology,5,,,1,,,,,,,,,1,,,1,,,1,,,,,,,1,,,,,Infant,3,3,3,2,1,1,unk,Y
RPS27,Diamond-Blackfan anemia 17,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,Infant,1,3,2,3,0,1,.75,Y
PDSS2,Primary coenzyme Q10 deficiency 3,Metabolism,5,,,,,1,,,1,,,,,,,,,1,,1,,,,,,1,,,,,missing,0,0,0,0,0,1,<1,Y
LAT,"Immunodeficiency 52, MIM# 617514",Immunology,5,,1,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ITK,Lymphoproliferative syndrome 1,Immunology,5,,,1,,,,,,1,,,1,,,,,,1,,,,,,,1,,,,,Childhood,3,3,1,1,1,1,.5,Y
RPS15A,Diamond-Blackfan anemia 20,Hematology,5,,1,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,missing,0,0,0,0,0,1,.75,Y
EPB42,Spherocytosis,Hematology,5,,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,1,,,Neonatal,1,1,3,3,2,,,missing
CRTAP,"Osteogenesis imperfecta, type VII, MIM# MIM#610682",Endocrinology,5,,,1,1,,,,,,,,,,1,,,1,1,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
ACSF3,Combined malonic and methylmalonic aciduria,Metabolism,5,,1,,1,,,,,,,,,1,,1,,,,,,,,1,,,,,AR,HIGH (A),Variable,1,3,1,3,1,,,missing
EDN3,"Waardenburg syndrome, type 4B, MIM# 613265",ENT,5,,,1,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,Birth,2,3,3,2,2,,,missing
PKP2,Arrhythmogenic right ventricular dysplasia 9,Cardiovascular,4,,,,1,,,,,,,,,,1,1,,,,,,1,,,,,,,AD,MODERATE (A),Variable,2,3,2,2,2,,,missing
CAV1,Congenital generalized lipodystrophy type 3,Endocrinology,4,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,Variable,2,3,1,2,0,0,.023,Y
NFKB2,Common variable immune deficiency 10,Immunology,4,,1,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,Infant,1,3,2,3,1,1,.4,Y
PDP1,Pyruvate dehydrogenase phosphatase deficiency,Metabolism,4,,,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,.02,Y
COL9A2,"Stickler syndrome, type V, MIM# 614284",Medical Genetics,4,,,1,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
SAMD9L,Ataxia-pancytopenia syndrome,Hematology,4,,,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,,Y
ALG2,Congenital  myasthenic  syndrome  14,Neurology,4,,1,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,missing,0,0,0,0,0,1,.92,Y
ACTA2,"Aortic aneurysm, familial thoracic 6, MIM# 611788",Cardiovascular,4,,,1,1,,,,,,,,,,,,,,1,,,1,,,,,,,AD,MODERATE (A),Variable,2,3,2,3,2,,,missing
TBX1,DiGeorge syndrome,Medical Genetics,4,,,,1,,,,,,,,1,,,1,,1,,,,,,,,,,,AD,HIGH (A),Birth,2,2,2,3,1,,,missing
KCNQ4,"Deafness, autosomal dominant",ENT,4,,,,1,,,,,,,,1,,1,,,1,,,,,,,,,,,AD,HIGH (A),Variable,1,3,3,3,2,,,missing
ITGA2B,"Glanzmann thrombasthaenia 1, MIM# 273800",Hematology,4,,,1,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,Birth,1,3,3,3,2,,,missing
OSTM1,Osteopetrosis,Endocrinology,4,,,,1,,,,,,,,,1,1,1,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
SLC25A38,Pyridoxine-refractory  sideroblastic  anemia  2,Hematology,4,,,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,0,,Y
MYO3A,"Deafness, autosomal recessive 30, MIM:607101",ENT,4,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Adolescent/Adult,0,3,3,3,0,,,missing
STAT1,Immunodeficiency 31B,Immunology,4,,,1,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,missing,0,0,0,0,0,1,,Y
POLE,"IMAGE-I syndrome, MIM#	618336",Oncology,4,,,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,Adolescent/Adult,2,3,3,2,1,,,missing
CLCN5,Dent disease,Nephrology,4,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
LIG1,LIG1 associated immunodeficiency,Immunology,4,,,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,1,unk,Y
SLC30A10,Hypermagnese mia with dystonia 1,Metabolism,4,,,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,unk,Y
CASQ2,"Ventricular tachycardia, catecholaminergic polymorphic",Cardiovascular,4,,1,,1,,,,,1,,,,,,,,,,,,,,,,1,,,AR,HIGH (A),Childhood,3,2,2,2,2,,,missing
GRXCR1,"Deafness, autosomal recessive 25, MIM#	613285",Neurology,4,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,Birth,1,3,3,3,2,,,missing
CDCA7,Immunodeficiency-centromeric instability-facial anomalies syndrome 3,Immunology,4,,,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,0,unk,Y
MYH9,Macrothrombocytopenia and progressive sensorineural deafness,Hematology,4,,,,1,,,,,,,,,,,1,,1,,,,,,,1,,,,AD,HIGH (A),Childhood,0,3,3,3,3,,,missing
APC,Familial Adenomatous Polyposis,Oncology,4,,,,1,,,,,,,,,,,,,1,,,,1,,,,1,,,AD,HIGH (A),Adolescent/Adult,2,3,3,2,3,1,3.2-14.6,N
CPOX,Coproporphyria,Hematology,4,,,,,1,,,1,,,,,,,,,1,,1,,,,,,,,,,,missing,0,0,0,0,0,0,,Y
NDP,Norrie disease,Ophthalmology,4,,1,,1,,,,,,,,,,,1,,1,,,,,,,,,,,XLR,HIGH (A),missing,0,0,0,0,0,,,missing
MNX1,MNX1 associated neonatal diabetes mellitus,Endocrinology,4,,,1,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,1,"0.87 (per 100,000)
See INS per RXGenes",Y
FUCA1,Fucosidosis,Metabolism,4,,,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,AR,HIGH (A),Infant,2,3,2,1,2,1,<0.5,Y
PMP22,Charcot-Marie-Tooth disease,Neurology,4,,,,1,,,,,,,,,1,1,,,1,,,,,,,,,,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
KLHL3,"Pseudohypoaldosteronism,  type  IID",Endocrinology,4,,1,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,0,,Y
ANKH,Craniometaphyseal dysplasia,Orthopedics,4,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,AD,HIGH (A),missing,0,0,0,0,0,,,missing
CIB2,"Deafness, autosomal recessive 48, MIM# 609439",Neurology,4,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,Birth,1,3,3,3,3,,,missing
GYS1,Glycogen storage disease type 0,Metabolism,4,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,Childhood,3,0,0,0,0,,,missing
COL3A1,"Ehlers-Danlos syndrome, type IV",Cardiovascular,4,,,,1,,,,,,,,,,,,,,,,,1,,,,1,1,,AD,HIGH (A),Variable,3,3,1,2,2,,,missing
SKIC3,Trichohepatoenteric syndrome,Gastroenterology,4,,,,1,,,,,1,,,1,,1,,,,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
LEPR,Leptin receptor deficiency,Endocrinology,4,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,1,,N
SLC39A7,"Agammaglobulinaemia 9, autosomal recessive, MIM# 619693",Immunology,4,,,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
ORAI1,Immunodeficiency 9,Immunology,4,,,1,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,Neonatal,2,3,1,1,1,0,1.72,Y
VKORC1,Combined deficiency  of vitamin K-dependent clotting factors 2,Hematology,4,,,1,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,missing,0,0,0,0,0,1,,Y
SLC26A2,Achondrogenesis 1B,Medical Genetics,4,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
CD70,Lymphoproliferative syndrome 3,Immunology,4,,,1,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,ultrarare,Y
IKZF1,Common variable immune deficiency 13,Immunology,4,,,1,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,missing,0,0,0,0,0,1,.4,Y
F7,Factor VII deficiency MIM# 227500,Hematology,4,,,1,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,Infant,2,2,3,3,3,,,missing
ESRRB,"Deafness, autosomal recessive 35, MIM#608565",ENT,4,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,1,,,missing
CD19,Common variable immune deficiency 3,Immunology,4,,,1,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,missing,0,0,0,0,0,1,.4,Y
GNMT,Hypermethioninemia due to glycine N-methyltransferase deficiency,Metabolism,4,Secondary,,,,,,,,,,,1,,1,1,,,,,,,,1,,,,,,,Childhood,0,3,0,0,0,,,missing
IL10,"Autoinflammatory syndrome, MONDO:0019751, IL10-related",Gastroenterology,4,,,1,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,missing,0,0,0,0,0,0,,missing
RDX,"Deafness, autosomal recessive 24, MIM# 611022",Neurology,4,,,1,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,Birth,1,3,3,3,1,,,missing
MEN1,Multiple endocrine neoplasia I,Oncology,4,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,AD,HIGH (A),Adolescent/Adult,1,3,3,3,3,,,missing
DSC2,Arrhythmogenic right ventricular cardiomyopathy,Cardiovascular,4,,,,1,,,,,,,,,,,1,,,,,,1,,,,,1,,AD,MODERATE (A),Variable,2,2,2,2,1,,,missing
PRKAG2,Wolff-Parkinson-White syndrome,Cardiovascular,4,,,,1,,,,,,,,,,,1,,,,,,1,,,,,1,,AD,HIGH (A),Variable,3,2,2,2,2,,,missing
BMPR1A,BMPR1A-associated  Polyposis,Oncology,4,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,AD,HIGH (A),Variable,2,3,2,2,2,0,,N
COQ9,Primary coenzyme Q10 deficiency 5,Metabolism,4,,,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,missing,0,0,0,0,0,1,<1,Y
NTRK1,Congenital insensitivity to pain with anhidrosis ,Neurology,4,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,AR,HIGH (A),missing,0,0,0,0,0,,,missing
DNAJC19,"3-methylglutaconic aciduria, type V",Metabolism,4,Secondary,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,Infant,3,2,1,2,2,,,missing
PHOX2B,Congenital Central Hypoventilation Syndrome,Oncology,4,,,,1,,,1,,,,,,1,,1,,,,,,,,,,,,,AD,MODERATE (A),Birth,3,3,3,2,3,1,,N
GCM2,"Hyperparathyroidism 4, OMIM #617343;Hypoparathyroidism, familial isolated 2, OMIM #618883",Endocrinology,4,,,1,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
OTOA,"Deafness, autosomal recessive 22, MIM#607039",ENT,4,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,AR,HIGH (A),Birth,1,3,3,3,1,,,missing
DNAH5,Primary ciliary dyskinesia,Pulmonology,4,,,,1,,,,,1,,,,,1,,,1,,,,,,,,,,,AR,HIGH (A),Birth,1,3,2,2,3,,,missing
VWF,von Willebrand disease,Hematology,4,,,,1,,,1,,,,,,1,,1,,,,,,,,,,,,,AD,MODERATE (A),Birth,2,3,3,3,2,,,missing
KCNT1,Early infantile epileptic encephalopathy 14,Neurology,4,,,,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,missing,0,0,0,0,0,0,,N
SERPING1,Hereditary angioedema,Immunology,4,,,,,,,,,1,,,,,1,,,1,,,,,,1,,,,,,,missing,0,0,0,0,0,1,unk,Y
CAVIN1,Congenital generalized lipodystrophy type 4,Endocrinology,4,,,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,AR,HIGH (A),missing,0,0,0,0,0,0,.023,Y
LAMTOR2,MAPBP-interacting protein associated immunodeficiency,Immunology,4,,,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,,,missing,0,0,0,0,0,0,unk,Y
IFITM5,"Osteogenesis imperfecta, type V MIM#610967",Endocrinology,4,,,1,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,missing,0,0,0,0,0,,,missing
